"city","state","lat","lng"
"Honolulu","HI","21.30992","-157.858158"
"KawarthaLakes(Canada)","ON","44.355002","-78.742927"
"Snellville","GA","33.85751","-84.020116"
"Hutchinson","KS","38.070534","-97.913101"
"Putnam","CT","41.914993","-71.911904"
"MauriceRiverTWP","NJ","40.009737","-75.012064"
"DelrayBeach","FL","26.461634","-80.073107"
"Windsor(Canada)","","42.314081","-83.036857"
"Eagan","MN","44.818875","-93.167216"
"MusquodoboitHarbor(Canada)","NS","44.78581","-63.14966"
"Leander","TX","30.578661","-97.852863"
"Moreheadcity","NC","34.722767","-76.729721"
"CopperasCove","TX","31.11504","-97.905488"
"Harding","NJ","39.643299","-75.1222"
"Handest(Denmark)","","56.56859","9.82134"
"Naugatuck","CT","41.491113","-73.056564"
"Middleburg","FL","30.069577","-81.865813"
"Billings","MT","45.78265","-108.504578"
"Tustin","CA","33.742072","-117.818805"
"Salters","SC","33.598301","-79.8517"
"Eastaboba","AL","34.182097","-86.801573"
"Canandaigua","NY","42.887495","-77.282497"
"Savannah","GA","32.08059","-81.090103"
"Boston","MA","42.358894","-71.056742"
"((Unspecified))","","49.019218","16.604042"
"Bend/Burns(between;onHwy.20)","OR","43.13213","-120.007503"
"Olympia","WA","47.035534","-122.900827"
"Salem","NH","42.788567","-71.200929"
"Fredericksburg","VA","38.303297","-77.460658"
"Kingman(45mi.E;I-40)","AZ","37.585155","-99.471705"
"Tucson","AZ","32.221878","-110.971225"
"ChulaVista","CA","32.640071","-117.084042"
"SanJacinto","CA","33.783905","-116.95887"
"MarinadelRey","CA","33.98384","-118.451422"
"Overton","NV","36.543301","-114.446098"
"Henderson","NV","36.034095","-114.984455"
"Anaheim","","33.834492","-117.915638"
"Marysville","CA","39.141551","-121.587688"
"Nikiski","AK","60.715378","-151.373017"
"NewYorkCity(Bronx)","NY","40.713054","-74.007228"
"Keaau","HI","19.618646","-155.037163"
"Broomfield","","39.923985","-105.081661"
"BayShore(LongIsland)","NY","40.75914","-73.24394"
"Modena","NY","41.668301","-74.103104"
"Wilmington","","39.744432","-75.5451"
"ManhattanBeach","CA","33.885092","-118.40971"
"MountSterling","KY","38.056374","-83.942105"
"Grafton","","-29.690773","152.933659"
"StatenIsland","NY","40.643498","-74.076203"
"Clarence","NY","42.980973","-78.587248"
"Whitby(Canada)","ON","46.099998","-81.716599"
"Bayville","NY","40.906433","-73.562549"
"Newcastle","DE","39.660057","-75.560876"
"Wyocena","WI","43.494103","-89.309582"
"NorthBabylon","NY","40.727799","-73.318278"
"Roy","UT","41.167379","-112.033827"
"Lorton","VA","38.692864","-77.218538"
"Swansea","MA","41.748872","-71.190666"
"Minneapolis","MN","44.977479","-93.264346"
"Tullytown","PA","40.141933","-74.812359"
"Whittier","CA","33.967318","-118.048051"
"Aguila","AZ","33.942986","-113.174109"
"Lubbock","","33.583578","-101.855113"
"Hurricane","WV","38.434378","-82.01778"
"HuntingtonBeach","CA","33.659775","-117.999313"
"Roma(Italy)","","41.893344","12.483072"
"Minocqua(townof)","WI","43.452499","-88.696899"
"OrchardPark","","42.767456","-78.743906"
"Backus","MN","46.822596","-94.513671"
"Goodyear(inflight)","AZ","-25.8375","28.35082"
"FallRiver","MA","41.701025","-71.155389"
"Endwell","NY","42.106494","-76.023413"
"Abingdon","","36.709074","-81.976964"
"GrantsPass","OR","42.440648","-123.326073"
"Springville","NY","42.508671","-78.667422"
"DraytonValley(Canada)","AB","53.221515","-114.984313"
"Shelton","WA","47.213267","-123.106122"
"SteamboatRock","IA","42.407355","-93.062158"
"Skead(Canada)","ON","46.6428","-80.76385"
"Norristown","PA","40.123164","-75.333718"
"Kenosha/Racine(between)","","42.58808","-87.82288"
"Buckeye","AZ","33.370497","-112.583575"
"Longmont","CO","40.165729","-105.101194"
"Manchester","VT","43.162136","-73.072146"
"Meridian","ID","43.610115","-116.391569"
"NewHartford","NY","43.072308","-75.291002"
"Canton","GA","34.243248","-84.493862"
"Clinton","WI","42.557756","-88.865146"
"LasHeras(Argentina)","","-32.850404","-68.816618"
"JensonBeach","FL","27.244469","-80.225274"
"Ottsville","PA","40.473099","-75.1614"
"WilliamsLake(70milesEof)(Canada)","","39.93782","-120.93689"
"TarponSprings","FL","28.14622","-82.756646"
"Hedgesville","WV","39.554959","-77.995506"
"Louisville(near:I-64","Exit113)","18.95654","-98.98016"
"SpringfieldSouth","MA","42.102051","-72.585757"
"Gladewater","TX","32.536484","-94.94282"
"sunrise","FL","26.169208","-80.293714"
"WinterGarden","FL","28.565962","-81.583537"
"Fontana","CA","34.102893","-117.435765"
"Benicia","CA","38.053926","-122.155566"
"JackheadReserve(Canada)","MB","51.67869","-97.41001"
"RiverDenys(Canada)","NS","45.83304","-61.16652"
"Tulsa","OK","36.155327","-95.992083"
"PortOrchard","WA","47.537998","-122.636318"
"Appleton","WI","44.261982","-88.40724"
"Riverview","FL","27.875326","-82.322575"
"NorthWales(UK/Wales)","","37.79492","-77.38064"
"Goodyear","AZ","33.435325","-112.358192"
"Atlanta","GA","33.748547","-84.391502"
"Hudsonville","MI","42.869026","-85.861291"
"Zephyrhills","FL","28.236534","-82.179884"
"Toledo","OH","41.655298","-83.535717"
"Florissant","MO","38.789013","-90.322755"
"EastLosAngeles","CA","34.03337","-118.162815"
"PortSt.Lucie","","27.273274","-80.342148"
"Butte","MT","46.01284","-112.535583"
"Derby(UK/England)","","52.83462","-1.61299"
"Clearwater","MN","45.42463","-94.056843"
"Cromwell","MN","46.678982","-92.868225"
"SatelliteBeach","FL","28.176014","-80.590465"
"NorthMyrtleBeach","SC","33.807383","-78.715249"
"SouthLakeTahoe","CA","38.941539","-119.977191"
"SouthJordan","UT","40.562242","-111.938666"
"Clearville","PA","39.916602","-78.384087"
"Uniontown","OH","40.976108","-81.406968"
"Miami","","25.775084","-80.194702"
"DodgeCenter","MN","44.029912","-92.849132"
"Falcon(northof)","CO","38.2928","-88.76741"
"Rochester","NH","43.303835","-70.975677"
"Hinkley","CA","34.9347","-117.198303"
"Bayonne","NJ","40.669077","-74.117183"
"Lakeville","MN","44.655985","-93.242746"
"ShakerHeights","OH","41.464488","-81.564963"
"TegaCay","SC","35.032613","-81.018296"
"SanLuisObispo","CA","35.282619","-120.660014"
"Harrisburg","PA","40.259571","-76.881821"
"Burien","WA","47.466748","-122.34722"
"Coolidge","AZ","32.977625","-111.521841"
"Dover","NH","43.190466","-70.877001"
"Winona","MN","44.049877","-91.639366"
"Toronto(Canada)","ON","43.651893","-79.381713"
"St.Paul","MN","44.943719","-93.094281"
"Mandan","ND","46.826465","-100.88974"
"ThousandOaks","CA","34.176083","-118.848743"
"Waterbury","CT","41.554261","-73.043069"
"BakerCity","OR","44.774509","-117.83098"
"Melbourne","FL","28.079931","-80.603516"
"Minnesota(centralpart)","MN","46.9363","-95.04753"
"HaleakalaNationalPark","HI","20.76873","-156.24001"
"Moorpark","CA","34.285404","-118.880883"
"Valley","AL","32.817417","-85.171465"
"Ellis","KS","38.936703","-99.560291"
"Rushville","IN","39.608191","-85.44475"
"Azusa(EastFork)","CA","34.04523","-118.227795"
"Visalia","CA","36.33012","-119.29888"
"RoughandReady","CA","39.226849","-121.142233"
"JohnsonCity","TN","36.320614","-82.342538"
"Aurora","MN","47.529308","-92.233727"
"S.BethanyBeach","DE","38.538463","-75.061662"
"NewHolland","PA","40.103284","-76.087045"
"MissionViejo","CA","33.595018","-117.659099"
"Richland","","46.280452","-119.273684"
"Kaneville","IL","41.835065","-88.521888"
"Earth'sMoon","","41.40006","-78.5651"
"Eugene","OR","44.052153","-123.091195"
"OceanIsle","NC","33.9123","-78.455597"
"Warwick","","52.285082","-1.578541"
"MilesCity","MT","46.40649","-105.847841"
"PortSt.Lucie","FL","27.273274","-80.342148"
"Kennesaw","GA","34.025354","-84.618822"
"PineKnollShores","OR","34.69789","-76.8213"
"Hulett(DevilsTower)","WY","44.589199","-104.696098"
"Nampa","ID","43.585322","-116.573581"
"Bakersfield","","35.373405","-119.018911"
"Wilmington","NC","34.2367","-77.946197"
"StateCollege","PA","40.789676","-77.858055"
"Harrisburg","","40.259571","-76.881821"
"GreatFalls","MT","47.506453","-111.306019"
"SanMarcos","CA","33.141383","-117.160845"
"Salina","KS","38.840558","-97.612409"
"CooksCreek(Canada)","MB","50.102362","-96.772849"
"BoulderCreek","CA","37.125352","-122.122347"
"ChinoHills","","33.996997","-117.732589"
"Franklin","NH","43.441594","-71.658968"
"Cotuit","MA","41.616699","-70.4375"
"Massena","NY","44.928021","-74.891824"
"Nokomis","FL","27.126717","-82.439453"
"CapeNeddick","ME","43.183962","-70.607737"
"ElPaso","TX","31.76006","-106.492257"
"Lenox","IA","40.882689","-94.565264"
"PawleysIsland","SC","33.423955","-79.126432"
"Bumpass","VA","37.963299","-77.737503"
"Manahawkin","NJ","39.696695","-74.258136"
"Wilmington","DE","39.744432","-75.5451"
"SanJose(East)","CA","37.334807","-121.888128"
"Athens","GA","33.957412","-83.376798"
"RanchoBernardo","CA","33.0186","-117.059998"
"Jasper","AL","33.831291","-87.278701"
"Kannapolis","NC","35.475714","-80.611073"
"Atsea(Newfoundland)(Canada)","NF","47.54439","-53.23464"
"VancouverIsland(Canada)","","49.26917","-123.13563"
"Sofia(Bulgaria)","","42.697721","23.322596"
"Peaster","TX","32.871899","-97.866402"
"Owasso","OK","36.266086","-95.855"
"Greensburg","PA","40.310785","-79.547152"
"Montreal","QC","45.509062","-73.553363"
"Redmond","WA","47.674913","-122.123995"
"Dalton","GA","34.771541","-84.971777"
"Calimesa","CA","34.002444","-117.061591"
"Lesterville","MO","37.453738","-90.843561"
"Eaton","CO","40.526025","-104.712092"
"Cullman","AL","34.173753","-86.843115"
"Durham(UK/England)","","54.53551","-1.36347"
"Mojave","CA","35.052323","-118.173626"
"Llano","CA","34.505798","-117.816902"
"I-95(4milesSofHwy163)","NV","35.172434","-114.712496"
"NewPortRichey","FL","28.250201","-82.714075"
"Milton(5milessouthof)","WV","47.25072","-122.3331"
"PanamaCityBeach","FL","30.230503","-85.889339"
"Jackhorn","KY","37.226002","-82.698997"
"Parrish","FL","27.580967","-82.425484"
"Batavia","OH","39.078695","-84.179553"
"Vancouver","WA","45.631061","-122.671567"
"LehighAcres","FL","26.611077","-81.634164"
"Richmond","VA","37.540759","-77.433932"
"Birmingham(UK/England)","","33.53117","-86.96308"
"Thibodaux","LA","29.795742","-90.822529"
"Kissimmee","FL","28.294751","-81.402518"
"Lockwood","NY","42.091099","-76.550301"
"Sheffield","","53.382029","-1.465717"
"CherryHill","NJ","39.925801","-75.030928"
"Arlington","VA","38.890763","-77.084755"
"Cuiaba(Brazil)","","-15.598669","-56.09913"
"Danville","CA","37.822583","-122.000845"
"Unspecifiedcity","OK","35.46849","-97.52126"
"Easton","CT","41.252848","-73.297472"
"Clinton","TN","36.11388","-84.132344"
"HotSprings","AR","34.502785","-93.055659"
"FortLauderdale","FL","26.124163","-80.143586"
"Okinawa(Japan)","","26.3417","127.806326"
"Maricopa","AZ","33.055807","-112.045721"
"Miramar","FL","25.985256","-80.301479"
"Welland(Canada)","ON","42.993507","-79.228177"
"Ducannon","PA","52.22259","-6.92852"
"GardenRidge","TX","29.631533","-98.296374"
"Talkitna","AK","62.324159","-150.101403"
"Ottawa(Canada)","ON","45.41176","-75.60099"
"Adams/Friendship(ineasternsky)","WI","39.75676","-104.74931"
"Monticello","AR","33.628965","-91.79085"
"Bremen(Germany)","","53.07581","8.80717"
"SantaRosa","CA","38.439698","-122.715642"
"Vaudreuil(Canada)","QC","45.399008","-74.026422"
"Dayton","OH","39.760982","-84.192203"
"DalyCity","CA","37.691113","-122.472221"
"AmericanFork","UT","40.376761","-111.795867"
"PortLudlow","WA","47.925475","-122.68466"
"CoralGables","FL","25.710291","-80.268654"
"SignalHill","CA","33.79712","-118.16836"
"Lancaster","PA","40.039401","-76.307078"
"Mukilteo","WA","47.90508","-122.293056"
"Vaughan(Canada)","ON","43.68893","-79.43294"
"Kenya","","1.7563","37.636902"
"SantaPaula","CA","34.35395","-119.059977"
"WestBridgewater","","42.018983","-71.008058"
"Covington","TN","35.564554","-89.646278"
"Gibsonton","FL","27.852463","-82.382285"
"St.George","SC","33.191597","-80.581795"
"LittleRock","AR","34.748745","-92.275105"
"Orlando","FL","28.538331","-81.378879"
"FortMyers","FL","26.614149","-81.825769"
"Beaverton","OR","45.48652","-122.795841"
"EastMoriches","NY","40.809769","-72.757786"
"HollyPond","AL","34.176498","-86.616162"
"Kingsville(Canada)","ON","42.038868","-82.740977"
"Clearwater","FL","27.963991","-82.799957"
"NorthBerwick","ME","43.303851","-70.732876"
"Lewistown","MT","47.062617","-109.430168"
"ManitouBeach","MI","41.9697","-84.308296"
"GlenArbor","MI","44.897754","-85.991601"
"KuchamanCity(India)","","17.222258","79.95562"
"DrexelHill","PA","39.949544","-75.307373"
"Newfield","NJ","39.547775","-75.025441"
"Dallas","TX","32.777977","-96.796215"
"Westport","MA","41.621146","-71.060778"
"Ocoee","FL","28.569519","-81.544105"
"Ballynahinch((NorthernIreland)","","54.402604","-5.896015"
"Torsnes(Norway)","","69.338464","17.102498"
"Canby","OR","45.262264","-122.692129"
"Ludington","MI","43.955659","-86.445048"
"Georgetown","KY","38.209947","-84.559769"
"Vernon(Canada)","BC","50.250262","-119.333798"
"Vancouver","","49.263566","-123.138572"
"Kingswinford(UK/England)","","53.04044","-2.17209"
"Campbell","OH","41.080391","-80.593629"
"Milford","CT","41.224276","-73.057564"
"Waikoloa","HI","19.92028","-155.88122"
"Captiva","FL","26.519853","-82.189895"
"TahoeCity","CA","39.172199","-120.137802"
"Cedaredge","CO","38.900738","-107.923767"
"Wiscasset","ME","44.002822","-69.665867"
"Inorbit","","39.98953","-85.84152"
"Inorbit","WA","47.01714","-122.85722"
"GrandRemous(Canada)","QC","46.182531","-72.498131"
"Portland","ME","43.659218","-70.256519"
"PompanoBeach","FL","26.231477","-80.126118"
"GlendalemingleDale","AZ","33.538611","-112.097407"
"DogBoneLake(near)","NV","39.46743","-119.8238"
"PennHills","PA","40.46619","-79.826211"
"Middlesex","NY","42.704778","-77.271565"
"BrunswickCounty","NC","34.069229","-78.147006"
"Sterling","AK","60.53747","-150.765045"
"NewMilford","CT","41.576633","-73.408713"
"DalyCity/Pacifica","CA","37.691113","-122.472221"
"Wells","ME","43.322186","-70.580971"
"Pt.Angeles","WA","48.19097","-123.38369"
"DenhamSprings","LA","30.481437","-90.956103"
"Pasco","WA","46.241552","-119.117372"
"Fillmore","TX","31.447238","-99.317341"
"Pullman","WA","46.729725","-117.181834"
"SaintJoseph","MO","39.768194","-94.848164"
"Kingston","GA","34.238404","-84.9452"
"GreenIsland","NY","42.73713","-73.694446"
"Brecon(UK/Wales)","","43.00158","-88.35948"
"SouthPrarie(above)","WA","34.777181","-91.578817"
"Burlington(Canada)","ON","43.325991","-79.798296"
"Sacramento","CA","38.582087","-121.50012"
"PortPhillip","","50.50278","2.25407"
"GrandBlanc","MI","42.924785","-83.62255"
"PuertoVallarta(Mexico)","","20.609224","-105.233893"
"Wilmington","CT","41.711724","-72.211975"
"Bethany","OK","35.507901","-97.635174"
"Plantation","FL","26.128276","-80.242374"
"Conway","SC","33.837943","-79.059913"
"Ionia","MI","42.987387","-85.071018"
"KotaCity(Rajasthan)(India)","","25.21126","75.82218"
"FortMeyers","FL","26.452409","-81.953765"
"Cranston","RI","41.778963","-71.435808"
"Eagle","ID","43.69102","-116.354075"
"PortHuron","MI","42.975041","-82.424522"
"OregonCity","OR","45.33675","-122.590784"
"Cotulla","TX","28.436208","-99.235144"
"Rockport","MA","42.656847","-70.614373"
"HoodRiver","OR","45.708799","-121.525257"
"Hana","HI","20.750203","-155.986729"
"TomsRiver","NJ","39.953394","-74.198149"
"NewYorkCity(GWBridge)","","40.74158","-73.84247"
"Roseville","CA","38.74806","-121.285202"
"Irvine","CA","33.685908","-117.824719"
"Murfreesboro","TN","35.845963","-86.391449"
"Alford(Aberdeenshire)(UK/Scotland)","","57.14242","-2.11295"
"Syracuse","NY","43.047945","-76.147448"
"Annapolis","MD","38.97829","-76.495683"
"CedarRapids","IA","41.978122","-91.669808"
"Conneaut","OH","41.943993","-80.557355"
"EastBridgewater","MA","42.033511","-70.958614"
"Johannesburg(SouthAfrica)","","-26.205","28.049722"
"CapeTown(SouthAfrica)","","-33.928905","18.417249"
"Asheville","NC","35.595889","-82.550039"
"Derby","NY","42.6814","-78.975601"
"Boulder","CO","40.015831","-105.27927"
"SilverSprings","FL","29.2164","-82.0578"
"Woonsocket","RI","42.000971","-71.505472"
"Dunedin","FL","28.026387","-82.771634"
"Comanche","TX","31.8974","-98.60386"
"Bellevue","KY","39.10581","-84.483885"
"Glendale","AZ","33.539812","-112.186106"
"Torrance","CA","33.836318","-118.340038"
"WestWartan","MI","42.168123","-84.248546"
"Columbia","KY","37.102703","-85.306198"
"Ubud(Indonesia)","","-8.508092","115.263958"
"Massapequa","NY","40.675899","-73.474602"
"Pascagoula","MS","30.365765","-88.547309"
"Waterbury","VT","44.334602","-72.753189"
"Potersville","PA","40.573002","-78.048372"
"Hector","AR","35.464446","-92.97491"
"GardenCity","SC","33.588114","-79.026634"
"LaOtto","IN","41.290298","-85.198097"
"Waterville","ME","44.552839","-69.631309"
"Collingswood","NJ","39.91628","-75.06917"
"Timmins(Canada)","ON","48.476115","-81.328332"
"Erie","PA","42.127951","-80.08258"
"Warwick(6milesnorthof)","RI","49.286315","-122.978017"
"Avon","IN","39.76282","-86.396567"
"Altoona","IA","41.64404","-93.464609"
"Ripley(Northof;onrte.77)","WV","38.843793","-81.963545"
"Dubois","PA","41.119614","-78.763426"
"Wallula","OR","43.940449","-120.605279"
"King'sCanyonPark","CA","36.8401","-118.25964"
"Frenchvillage","MO","37.972322","-90.389616"
"Annapolis(near)","MD","38.97829","-76.49568"
"Glendale","CA","34.148138","-118.246437"
"Elmira","NY","42.089823","-76.808259"
"Deadwood","SD","44.38092","-103.72389"
"SanTanValley","AZ","33.161178","-111.563002"
"Federalsburg","MD","38.692018","-75.772965"
"LehighAcres","","26.611077","-81.634164"
"Flagstaff","AZ","35.198177","-111.65132"
"Wikieup","AZ","34.705138","-113.611825"
"Hampton","GA","33.383374","-84.283312"
"Williamsville","MO","36.972091","-90.54752"
"HotSprings","MT","47.607914","-114.672724"
"Yerevan(Armenia)","","40.177612","44.512585"
"BluePoint","NY","40.743856","-73.03457"
"BuffaloPoundProvincialPark(Canada)","SK","52.92303","-105.80401"
"GateCity","VA","36.63969","-82.578509"
"Ohatchee","AL","33.783578","-86.02604"
"Kelowna(Canada)","BC","49.93589","-119.39094"
"Pelzer","SC","34.646236","-82.463545"
"PisgahForest","NC","35.2542","-82.700302"
"Vienna","VA","38.903484","-77.262818"
"SaintPaul/Roseville","MN","45.006286","-93.156598"
"Porterville","CA","36.073039","-119.016146"
"ColumbiaFalls","MT","48.370663","-114.186638"
"NewYorkCity(Manhattan)","NY","40.753259","-74.003804"
"Yakima","WA","46.602234","-120.506093"
"Elizabeth","NJ","40.661927","-74.211653"
"Sydney(Australia)","","-33.854816","151.216454"
"Sandwich","MA","41.757724","-70.500139"
"Boothwyn","PA","39.830877","-75.439514"
"FortWayne","IN","41.077474","-85.137495"
"Rhinelander","WI","45.637808","-89.411359"
"Zion","IL","42.457095","-87.825306"
"GardenCity","NY","40.728121","-73.63508"
"Evans","","47.1778","5.76822"
"Yachats","OR","44.314386","-124.104816"
"Wollongong(NSW)(Australia)","","-34.424394","150.89385"
"SpringLake","MI","43.076734","-86.197123"
"BlackRiver","NY","44.008226","-75.79608"
"Seattle(Wedgwood)","WA","39.79734","-86.33164"
