Woodstown,NJ,8/25/12 23:00
Point Clark (Canada),ON,8/25/12 22:15
Point Clark (Canada),ON,8/25/12 22:15
Liberty Lake,WA,8/25/12 22:00
Hauppauge,NY,8/25/12 21:45
Farmington Hills/Livonia,MI,8/25/12 21:45
Henniker,NH,8/25/12 21:35
Bradford (Canada),ON,8/25/12 21:32
Elyria,OH,8/25/12 21:30
East Mountain (Canada),NS,8/25/12 21:30
Cortland,NY,8/25/12 21:00
Vancouver,WA,8/25/12 19:00
Issaquah,WA,8/24/12 22:00
Tecumseh (Canada),ON,8/24/12 21:30
Holly Springs,NC,8/24/12 21:30
Pasadena,MD,8/24/12 20:40
Northport,NY,8/24/12 07:30
Harvard,IL,8/24/12 00:40
Uniontown,OH,8/23/12 23:55
Waterloo,IA,8/23/12 22:05
Williamsport,PA,8/23/12 21:45
Chicago,IL,8/23/12 20:45
Charlotte,NC,8/23/12 11:30
New Hyde Park,NY,8/23/12 06:55
Plainsboro,NJ,8/23/12 01:47
Block Island,RI,8/22/12 23:15
Columbus,OH,8/21/12 22:18
Myrtle Beach,SC,8/21/12 22:00
Milwaukee,WI,8/19/12 22:20
Chautauqua,NY,8/19/12 22:00
Essex,VT,8/19/12 20:20
Reseda,CA,8/19/12 20:00
Minneapolis,MN,8/18/12 00:00
Jacksonville Beach,FL,8/18/12 23:00
Milford,CT,8/18/12 23:00
Brentwood/Maplewood,MO,8/18/12 22:46
Erie,PA,8/18/12 22:45
Grand Chute,WI,8/18/12 22:40
Lapeer,MI,8/18/12 22:00
Holly Springs,NC,8/18/12 21:45
Troutdale,OR,8/18/12 21:30
Lindenhurst,NY,8/18/12 20:50
Ashburn,VA,8/18/12 20:40
Mundelein,IL,8/18/12 20:15
Covington,IN,8/17/12 23:30
South Bend,IN,8/17/12 22:00
Aliso Viejo,CA,8/17/12 21:34
Downers Grove,IL,8/17/12 21:30
Ellison Bay,WI,8/17/12 21:00
North Attleboro,MA,8/17/12 08:30
Woodstock,NY,8/16/12 21:00
Colchester,VT,8/16/12 20:45
Alexandria,VA,8/15/12 23:00
Leavenworth,WA,8/15/12 21:44
Tisbury,MA,8/15/12 21:00
Bar Harbor,ME,8/15/12 19:44
Castleton,VT,8/14/12 22:00
Southampton (Canada),ON,8/14/12 21:25
Sandy,UT,8/14/12 21:15
York,PA,8/14/12 21:00
O'Brien,OR,8/13/12 22:10
Taipei,,8/13/12 17:30
Keansburg,NJ,8/12/12 22:45
Boston,MA,8/12/12 22:45
Louisville,OH,8/12/12 21:40
Babylon,NY,8/12/12 21:15
Old Tappan,NJ,8/12/12 21:00
Edison,NJ,8/12/12 20:35
Hannawa Falls,NY,8/12/12 01:00
San Jose,CA,8/11/12 23:55
Renton,WA,8/11/12 21:15
Bartlett,IL,8/11/12 16:50
Chicao,IL,8/11/12 08:30
Franklin,TN,8/10/12 23:30
White Rock (Canada),BC,8/10/12 23:10
Oregon City,OR,8/10/12 21:30
Gilbert,AZ,8/10/12 20:50
Seattle,WA,8/10/12 02:00
Stillwater,MN,8/9/12 21:35
Dennis,MA,8/9/12 21:20
Waves,NC,8/9/12 21:00
Apopka,FL,8/9/12 20:48
Glace Bay (Canada),NS,8/9/12 18:30
Myrtle Beach,SC,8/8/12 22:30
Myrtle Beach,SC,8/8/12 21:30
Philipsburg,PA,8/8/12 21:30
Lodi,CA,8/8/12 21:00
Middletown,MD,8/8/12 10:58
Fairborn,OH,8/7/12 23:00
Myrtle Creek,OR,8/7/12 22:50
North Myrtle Beach,SC,8/7/12 22:35
Lenexa,KS,8/7/12 21:35
Sebring,FL,8/7/12 21:07
Wells,ME,8/7/12 07:40
Bloomfield,IA,8/6/12 22:30
Conway and Economy Boro,PA,8/6/12 22:30
Los Banos,CA,8/6/12 22:00
Seattle,WA,8/6/12 21:33
Hyannis,MA,8/6/12 00:00
Minneapolis,MN,8/5/12 23:15
Houston,TX,8/5/12 22:23
Ephraim,WI,8/5/12 22:15
Mississauga (Canada),ON,8/5/12 22:05
Cambridge (Canada),ON,8/5/12 22:00
Moncton (Canada),NB,8/5/12 00:00
Brewster,MA,8/4/12 22:00
New Rochelle,NY,8/4/12 21:35
Simpsonville,SC,8/4/12 21:12
Warrington,PA,8/4/12 21:05
Worcester,MA,8/4/12 18:00
Graham,WA,8/4/12 00:30
Lyndhurst,NJ,8/3/12 23:00
Binghamton,NY,8/3/12 22:30
Goshen,IN,8/3/12 22:20
Roswell,GA,8/3/12 21:45
Kihei,HI,8/3/12 20:25
Oregon City,OR,8/2/12 21:30
Staten Island,NY,8/2/12 21:30
Modesto,CA,8/2/12 00:00
Simpsonville,SC,7/31/12 23:00
Livermore,CA,7/31/12 21:50
Clio,MI,7/31/12 21:30
Colorado Springs,CO,7/31/12 19:28
Tawas City,MI,7/30/12 23:00
Highland,IN,7/29/12 23:00
Buffalo,NY,7/29/12 22:00
Shelbyville,IN,7/29/12 21:38
Shelbyville,IN,7/29/12 21:38
Gap,PA,7/29/12 21:30
Winterset,IA,7/29/12 11:00
Kill Devil Hills,NC,7/29/12 03:00
Sevierville,TN,7/29/12 02:47
Imlay City,MI,7/29/12 00:15
Stoughton,WI,7/28/12 21:30
Cranberry Township,PA,7/28/12 21:15
Greer/Woodruff/Simpsonville,SC,7/28/12 20:45
Buffalo,NY,7/27/12 23:00
Tacoma (northeast area),WA,7/27/12 22:00
Naples,FL,7/27/12 21:00
Des Moines,IA,7/27/12 04:07
Avon,NC,7/26/12 23:30
San Diego,CA,7/25/12 00:00
Lake Stevens,WA,7/25/12 22:30
Playa Del Rey,CA,7/25/12 21:10
Safford,AZ,7/25/12 21:00
Bedford,IN,7/25/12 11:30
Lancaster,OH,7/24/12 23:00
Oakville (Canada),ON,7/24/12 17:30
Overland Park,KS,7/23/12 22:02
Metamora,MI,7/23/12 11:00
Brandon,FL,7/22/12 00:00
Belle River (Canada),ON,7/21/12 22:30
Marietta,GA,7/21/12 22:15
Hamburg,NY,7/21/12 22:05
Montgomery,IL,7/21/12 22:00
Staten Island,NY,7/21/12 22:00
Sewickley,PA,7/21/12 21:50
Colorado Springs,CO,7/21/12 21:45
Williamstown,NJ,7/21/12 21:35
Cicero,NY,7/21/12 21:30
Senecaville,OH,7/21/12 21:30
Taunton,MA,7/21/12 21:25
Montgomery,IL,7/21/12 21:00
Greigsville,NY,7/21/12 21:00
Portland,OR,7/21/12 10:30
Monroe,WA,7/20/12 23:30
Westfield,NY,7/20/12 22:30
Ardmore,OK,7/19/12 23:00
Oak Island,NC,7/18/12 22:00
Centralia,WA,7/18/12 21:45
Shawano,WI,7/18/12 21:20
Hartselle,AL,7/18/12 14:00
Myrtle Beach,SC,7/18/12 12:00
Myrtle Beach,SC,7/18/12 09:30
Jacksonville,FL,7/18/12 05:55
Kitchener (Canada),ON,7/18/12 00:00
Hollansburg,OH,7/17/12 04:14
Myrtle Beach,SC,7/17/12 02:00
Mt. Pleasant,IA,7/16/12 23:40
Gurgaong (India),,7/16/12 23:05
Tampa (near),FL,7/15/12 22:00
Aurora,IL,7/14/12 23:00
Oakville (Canada),ON,7/14/12 22:45
St. Petersburg Beach,FL,7/14/12 21:45
St. Petersburg Beach,FL,7/14/12 21:45
Fisher,PA,7/14/12 21:30
Mantoloking,NJ,7/14/12 21:30
Browning,MT,7/14/12 01:00
Truro (Canada),NS,7/13/12 22:40
Industry,PA,7/13/12 22:32
East Moriches,NY,7/13/12 22:30
Wapakoneta,OH,7/13/12 22:00
North Massapequa,NY,7/13/12 21:00
San Diego,CA,7/13/12 21:00
St. Augustine,FL,7/12/12 22:40
North Myrtle Beach,SC,7/12/12 21:30
St. Louis,MO,7/12/12 21:30
Mukilteo,WA,7/12/12 00:25
Fairfield,CT,7/11/12 23:43
Archdale,NC,7/11/12 22:15
Fairport,NY,7/11/12 22:10
Grimsby (Canada),ON,7/11/12 22:00
Haleiwa,HI,7/11/12 00:01
Coventry,RI,7/10/12 22:22
Powder Springs,GA,7/10/12 10:02
Prineville,OR,7/10/12 01:00
Amarillo,TX,7/9/12 23:30
Chesterton,IN,7/9/12 23:25
Saint Paul's Bay (Malta),,7/9/12 23:15
Hollywood,FL,7/9/12 21:00
Auckland (New Zealand),,7/8/12 22:50
Mission Hills,CA,7/8/12 22:00
Bolingbrook,IL,7/8/12 21:52
Montreal (Canada),QC,7/8/12 21:24
Chicopee,MA,7/8/12 21:15
Linden,NJ,7/8/12 21:00
Springfield,MO,7/8/12 10:32
Clinton,WA,7/8/12 00:45
Seattle,WA,7/7/12 23:40
West Valley City,UT,7/7/12 23:15
Olympia,WA,7/7/12 23:10
Seattle,WA,7/7/12 23:00
Tomahawk,WI,7/7/12 22:30
Fairfield,OH,7/7/12 22:20
Newport,RI,7/7/12 22:09
Regina (Canada),SK,7/7/12 22:00
Jersey Shore,PA,7/7/12 21:30
Orange,CA,7/7/12 21:15
Sharon,PA,7/7/12 21:00
Chandler,AZ,7/7/12 21:00
Montclair,NJ,7/7/12 19:45
Stamford,CT,7/7/12 01:00
Walton,KY,7/6/12 23:00
Yukon,OK,7/6/12 22:01
Pittsburgh,PA,7/6/12 22:00
Laguna Hills,CA,7/6/12 21:45
Derby,CT,7/6/12 21:10
Kernersville,NC,7/6/12 21:00
West Monroe/Woodlawn/Cadeville,LA,7/6/12
N. Truro,MA,7/5/12 23:45
Edmonds,WA,7/5/12 23:00
Mancheter,NJ,7/5/12 22:45
St. Robert,MO,7/5/12 22:00
Burien,WA,7/5/12 19:30
Sellersburg,IN,7/5/12 10:30
Riverside,CA,7/5/12 08:00
Caldwell,ID,7/5/12 01:00
New Caney,TX,7/5/12 00:45
Bothell,WA,7/4/12 23:13
Reading,PA,7/4/12 23:10
Xenia,OH,7/4/12 23:05
Xenia,OH,7/4/12 23:05
Florissant,MO,7/4/12 23:05
Fox Island,WA,7/4/12 23:00
Springfield,OR,7/4/12 23:00
Allyn,WA,7/4/12 22:50
Lynnwood,WA,7/4/12 22:45
Aurora,IL,7/4/12 22:45
Plymouth,MN,7/4/12 22:45
Oklahoma City,OK,7/4/12 22:35
Issaquah,WA,7/4/12 22:33
Medical Lake,WA,7/4/12 22:30
Springfield,IL,7/4/12 22:30
Sarasota,FL,7/4/12 22:30
Portage,ME,7/4/12 22:30
Geneva On Lake,OH,7/4/12 22:27
Redding,CA,7/4/12 22:21
Beaver Falls,PA,7/4/12 22:20
Maple Valley,WA,7/4/12 22:20
Wilkeson,WA,7/4/12 22:10
Vandercook Lake,MI,7/4/12 22:00
Sand Springs,OK,7/4/12 22:00
Buffalo,NY,7/4/12 22:00
Renton,WA,7/4/12 22:00
Lou,KY,7/4/12 22:00
Tacoma,WA,7/4/12 22:00
Seattle,WA,7/4/12 22:00
Tulsa,OK,7/4/12 22:00
Broken Arrow,OK,7/4/12 22:00
Naperville,IL,7/4/12 21:45
Spanaway,WA,7/4/12 21:45
Pottstown,PA,7/4/12 21:45
Puyallup,WA,7/4/12 21:44
Erie,PA,7/4/12 21:30
Mashpee,MA,7/4/12 21:30
Port St. Lucie,FL,7/4/12 21:30
Springfield,MO,7/4/12 21:30
Auburn,PA,7/4/12 21:30
Deltona,FL,7/4/12 21:30
West Mifflin/Pittsburgh,PA,7/4/12 21:30
Newark,DE,7/4/12 21:30
Broomfield,CO,7/4/12 21:30
Dallas,TX,7/4/12 21:20
Dallas,TX,7/4/12 21:20
Bristol,PA,7/4/12 21:15
Union Beach,NJ,7/4/12 21:00
Broken Arrow,OK,7/4/12 21:00
Orchard Park,NY,7/4/12 21:00
Port Elgin (Canada),ON,7/4/12 21:00
West Covina,CA,7/4/12 20:45
Lahaina,HI,7/4/12 19:45
Omaha,NE,7/4/12 19:30
Springfield,MO,7/4/12 16:55
Derby,CT,7/4/12 00:33
Bear,DE,7/4/12 00:00
Shillington,PA,7/3/12 23:00
Ardmore,OK,7/3/12 23:00
Washougal,WA,7/3/12 22:30
Anderson,CA,7/3/12 22:00
Wilkeson,WA,7/3/12 22:00
Salem,MO,7/3/12 21:00
Salem,MO,7/3/12 21:00
Renton,WA,7/2/12 23:51
Oak Island,NC,7/2/12 21:30
Exeter (Canada),ON,7/2/12 00:30
Windsor (Canada),ON,7/1/12 23:30
Babylon,NY,7/1/12 22:30
Babylon,NY,7/1/12 22:30
West Valley City,UT,7/1/12 22:00
Simberi Island (Papua/New Guinea),,7/1/12 19:03
St. Catharines (Canada),ON,7/1/12 11:00
Manville,NJ,7/1/12 00:00
Sedro Woolley,WA,7/1/12 00:00
Saint Joseph,MO,6/30/12 23:00
Lebanon,NY,6/30/12 22:45
East Islip,NY,6/30/12 21:30
Lakeside,CA,6/30/12 21:30
Torrington,CT,6/30/12 21:00
Palm Harbor,FL,6/30/12 17:20
Turnersville,NJ,6/30/12 10:00
Eureka,CA,6/30/12 09:00
Allentown,PA,6/30/12 02:30
Parkville,MD,6/29/12 23:30
Kingsville (Canada),ON,6/29/12 22:30
Bellingham,WA,6/29/12 21:45
Portland,OR,6/29/12 21:40
PIco Rivera,CA,6/29/12 08:42
Jonesboro,LA,6/28/12 22:39
York,NE,6/28/12 22:15
Freehold,NJ,6/28/12 21:04
Iowa City,IA,6/27/12 23:30
Parma,OH,6/27/12 23:00
Wildwood,NJ,6/27/12 23:00
Gila Bend,AZ,6/27/12 22:23
Winnipeg (Canada),MB,6/26/12 23:10
Moore,OK,6/26/12 20:30
Kingsport,TN,6/26/12 05:30
Watson,LA,6/25/12 20:40
Ephrata,PA,6/25/12 20:35
Front Royal,VA,6/24/12 23:30
Johnstown,OH,6/24/12 23:22
Wilkes-Barre,PA,6/24/12 22:50
Hoquiam,WA,6/24/12 10:24
Bayville,NY,6/24/12 01:00
Bloomfield hills,MI,6/23/12 23:45
Twin Falls,ID,6/23/12 23:20
Aurora,IL,6/23/12 23:00
Staten Island,NY,6/23/12 22:30
Miles City,MT,6/23/12 22:30
North Royalton,OH,6/23/12 22:30
Lima,OH,6/23/12 22:30
Carrollton/Saginaw,MI,6/23/12 22:00
Camden,ME,6/23/12 21:00
Ventura,CA,6/23/12 20:10
Woodhaven,MI,6/23/12 10:00
Kearney,MO,6/23/12 02:00
Gorge,WA,6/23/12 01:00
Menomonie,WI,6/22/12 23:30
Bethel Park,PA,6/22/12 23:00
Grafton,WV,6/22/12 22:30
Middlebury,VT,6/22/12 22:00
West Edmeston,NY,6/22/12 21:15
Escondido,CA,6/22/12 21:10
Hartland,WI,6/22/12 10:50
Mt. Prospect,IL,6/22/12 00:08
Davenport,IA,6/21/12 23:05
Harrison,AR,6/21/12 00:00
Tonawanda,NY,6/20/12 22:20
Abu Dhabi (UAE),,6/20/12 21:30
Palm Harbor,FL,6/20/12 17:20
Goldendale,WA,6/20/12 12:00
Condado, San Juan (Puerto Rico),6/20/12 04:41
Kiefer,OK,6/19/12 23:45
West Covina,CA,6/19/12 22:30
Portland,OR,6/19/12 22:00
Golden City,MO,6/18/12 23:00
Mellieha,,6/18/12 22:20
Elyria,OH,6/18/12 21:50
Milwaukee,WI,6/17/12 21:27
Andover,OH,6/16/12 23:50
Menomonie,WI,6/16/12 23:30
Rusagonis (Canada),NB,6/16/12 22:45
Zanesville,OH,6/16/12 22:01
Chatham (Canada),ON,6/16/12 22:00
Lodi,CA,6/16/12 21:50
Siesta Key,FL,6/16/12 21:50
San Jose,CA,6/16/12 21:30
Southold,NY,6/16/12 21:30
Weeki Wachee,FL,6/16/12 21:28
Buckeye,AZ,6/16/12 20:00
Harleysville,PA,6/15/12 23:00
Three Rivers,MI,6/15/12 22:15
Seattle,WA,6/15/12 22:15
Kelseyville,CA,6/15/12 21:30
Hillsdale,NJ,6/15/12 21:30
Penn Yan,NY,6/15/12 20:30
Cranston,RI,6/14/12 23:00
Fenton,MI,6/14/12 21:54
Flint,MI,6/14/12 21:30
Taylor,MI,6/14/12 21:30
Temiscaming (Canada),QC,6/14/12 21:00
Las Vegas,NV,6/13/12 23:46
Pawleys Island,SC,6/13/12 21:30
Mobile Bay,AL,6/13/12 21:30
Los Angeles,CA,6/12/12 21:45
Salt Lake City,UT,6/10/12 22:20
Pittsburgh,PA,6/10/12 22:15
Akron,OH,6/9/12 23:09
Akron,OH,6/9/12 23:00
Saint Paul,MN,6/9/12 22:30
Joliet,IL,6/9/12 22:00
Placentia,CA,6/9/12 22:00
Camarillo,CA,6/9/12 21:30
Manchester,NJ,6/9/12 02:36
Ann Arbor,MI,6/8/12 23:00
Baldwin Park,CA,6/8/12 21:15
Nashua,NH,6/8/12 21:00
St. George Island,FL,6/7/12 21:05
Taber (Canada),AB,6/6/12 23:35
Jackson Hole,WY,6/6/12 21:45
Alva,OK,6/5/12 23:00
Bartlett,IL,6/4/12 20:00
New Albany,IN,6/2/12 22:38
Strasburg,VA,6/2/12 22:00
Billings,MT,6/2/12 21:45
Elk Grove,CA,6/2/12 21:20
Bellevue,WA,6/2/12 21:00
Farmington,CT,6/2/12 21:00
San Antonio,TX,6/1/12 22:30
St. Paul,MN,6/1/12 21:45
Sunnyvale,CA,6/1/12 21:00
Davis,CA,5/30/12 22:35
McKean,PA,5/30/12 21:00
Barre,VT,5/30/12 02:04
Connersville,IN,5/30/12 00:45
Summerville,SC,5/29/12 22:15
Royersford,PA,5/28/12 22:00
Bartlett,IL,5/27/12 21:00
Smithville,MO,5/27/12 00:00
Springfield,OH,5/26/12 23:40
Houston,TX,5/26/12 22:55
South Lake Tahoe,CA,5/26/12 22:00
Whitby (Canada),ON,5/26/12 22:00
Pueblo,CO,5/26/12 20:23
Flint,MI,5/24/12 21:15
Des Moines,IA,5/23/12 03:00
Edmonds,WA,5/21/12 22:30
Burbank,CA,5/20/12 20:45
Milwaukee,WI,5/20/12 00:00
Republic,MO,5/19/12 22:00
Stafford,VA,5/19/12 21:45
Fremont,OH,5/19/12 21:30
Elk Grove Village,IL,5/19/12 21:10
Elyria,OH,5/19/12 02:00
League City,TX,5/18/12 21:00
France (49.07xx�N, 1.39xx�E),5/16/12 22:50
Glendale,CA,5/15/12 22:40
Siesta Key,FL,5/15/12 09:50
Wethersfield,CT,5/15/12 02:56
Glendale,CA,5/15/12
San Jose,CA,5/13/12 21:45
Diamond,IL,5/13/12 20:45
Chatham,NJ,5/12/12 23:00
North Sioux City,SD,5/12/12 21:15
Tokyo (Japan),,5/12/12 17:00
Bemidji,MN,5/12/12 01:00
Brainerd,MN,5/11/12 21:00
Miami,FL,5/10/12 10:51
Toledo,OH,5/10/12 10:00
Robbinsdale,MN,5/9/12 20:15
Alameda,CA,5/8/12 21:15
Carolina Beach,NC,5/8/12 20:50
Springfield,OR,5/8/12 01:30
Apopka,FL,5/6/12 21:00
Cape Town (South Africa),,5/6/12 05:00
Hampton,GA,5/5/12 22:00
Hampton,GA,5/5/12 22:00
Bethlehem,,5/5/12 22:00
Tucson,AZ,5/5/12 20:20
Kabwe (Zambia),,5/5/12 20:00
Franklin,WI,5/5/12 15:00
Plainview,NY,5/5/12 00:00
Townsville, Queensland (Australia),5/4/12 18:15
Boardman,OH,5/3/12 21:08
Brownwood,TX,5/3/12 21:00
Oxford,AL,5/3/12 21:00
Las Vegas,NV,5/3/12 16:00
Douglas (Isle of Man)(UK/England),,5/2/12 22:00
Elmsford,NY,4/29/12 22:45
Newark,NJ,4/29/12 01:00
Rancho Cucamonga,CA,4/28/12 21:00
Eagle River,AK,4/28/12 01:00
Schaumburg,IL,4/27/12 22:30
Olyphant,PA,4/27/12 20:45
Virginia Beach,VA,4/27/12 20:24
Portal,GA,4/25/12 21:45
Valley-Omaha,NE,4/24/12 23:00
Snow Lake (Canada),MB,4/22/12 22:05
Vancouver,WA,4/22/12 20:32
Yakima,WA,4/22/12 11:08
Shaver Lake,CA,4/22/12 07:30
Arnold,MO,4/21/12 21:30
Bay Shore,NY,4/21/12 17:45
St. George,UT,4/21/12 08:30
Bemidji,MN,4/17/12 00:00
Merritt Island,FL,4/15/12 03:23
Ben Lomond,CA,4/14/12 21:30
Vista Point,CA,4/13/12 20:00
Parma,OH,4/12/12 21:30
Lakewood,NJ,4/12/12 20:00
Ames,IA,4/11/12 20:00
Frostburg/LaVale,MD,4/10/12 22:30
Gaithersburg,MD,4/10/12 22:30
Abu Dhabi (UAE),,4/9/12 22:00
Carolina Beach,NC,4/9/12 21:00
Seattle,WA,4/8/12 21:40
Kennesaw,GA,4/7/12 23:00
Asheville,NC,4/7/12 21:28
Ludowici,GA,4/7/12 02:35
San Francisco,CA,4/6/12 22:48
Ridgway,IL,4/5/12 19:45
Anacortes,WA,4/3/12 10:30
Haena,HI,4/2/12 22:30
Antioch,CA,4/2/12 22:30
Kahana,HI,4/2/12 18:20
Lodi,CA,4/2/12 02:40
Lake Havasu City,AZ,3/30/12 22:45
Whitewater,CO,3/28/12 20:45
Ellicott City,MD,3/27/12 05:10
Macomb,MI,3/27/12 04:00
Orlando,FL,3/26/12 00:37
Barcelona (Spain),,3/26/12
Kansas City,MO,3/24/12 23:50
Travelers Rest,SC,3/24/12 21:00
Burien,WA,3/24/12 21:00
Woodford Island (Australia),,3/24/12 19:30
Canton,GA,3/24/12 06:46
Antioch,TN,3/23/12 23:00
Santa Rosa,CA,3/22/12 20:00
New Iberia,LA,3/22/12 08:30
Akron,OH,3/21/12 22:00
Woodbury,MN,3/20/12 20:25
Wright CIty,MO,3/20/12 19:57
Austin,TX,3/20/12 01:00
Cayucos,CA,3/19/12 23:15
Buffalo,NY,3/19/12 22:00
Niceville,FL,3/18/12 22:00
Claremont,NH,3/18/12 21:30
Iowa City,IA,3/18/12 21:30
Port St. Lucie,FL,3/18/12 21:00
Seattle,WA,3/18/12 20:45
Arlington,SD,3/18/12 00:01
Casselberry,FL,3/17/12 23:30
Bloomington,IL,3/17/12 19:30
Zehdenick (Germany),,3/17/12 19:15
Erie,PA,3/16/12 09:00
Elyria,OH,3/14/12 23:20
Vestal,NY,3/14/12 20:00
Chillicothe,OH,3/12/12 21:45
Orlando,FL,3/10/12 23:00
Wentzville,MO,3/10/12 19:54
Reno,NV,3/10/12 19:00
Redding,CA,3/10/12 18:45
Smithfield,NC,3/10/12 18:45
Squamish (Canada),BC,3/8/12 20:00
Bremerton,WA,3/8/12 19:00
Marietta,GA,3/7/12 22:00
Citrus Heights,CA,3/7/12 20:15
Rutland,VT,3/5/12 21:30
Rockaway,NJ,3/5/12 20:10
Leesburg,VA,3/5/12 20:10
Hummelstown,PA,3/5/12 20:00
Palm Bay,FL,3/3/12 21:50
Vernal,UT,3/3/12 21:25
Alto,TN,3/3/12 17:30
Orlando,FL,3/2/12 23:00
Stuart,FL,3/1/12 21:30
Melbourne,FL,3/1/12 18:45
Brighton Plantation,ME,2/28/12 23:00
Dover,NH,2/28/12 22:10
Coventry,RI,2/27/12 09:25
Leavenworth,KS,2/27/12 03:45
Sauk City,WI,2/26/12 22:25
Phoenix,AZ,2/23/12 20:20
Aguadilla (Puerto Rico),,2/20/12 18:00
Bridlington (E. Riding) (UK/England),,2/19/12 21:50
Los Angeles,CA,2/19/12 20:30
Statham,GA,2/17/12 21:10
Columbus,OH,2/17/12 20:45
Fowleville,MI,2/16/12 22:45
Louisville,KY,2/15/12 17:00
Midland,NC,2/15/12 03:00
Anaheim,CA,2/14/12 00:00
Provo,UT,2/14/12 22:40
Oroville,CA,2/13/12 18:00
DeWitt,MI,2/12/12 21:00
San Antonio,TX,2/12/12 19:00
Florence,SC,2/12/12 01:47
Sacramento,CA,2/8/12 21:00
Santa Maria,CA,2/6/12 21:15
Yakima,WA,2/6/12 21:00
Lubbock,TX,2/5/12 21:10
Winnipeg (Canada),MB,2/5/12 20:59
Tempe,AZ,2/4/12 23:15
Bangalore (India),,2/4/12 22:43
Plainville,CT,2/4/12 22:28
Annandale,NJ,2/4/12 21:55
Cortland,OH,2/4/12 21:00
Lake Worth,FL,2/3/12 18:00
Fullerton,CA,2/1/12 23:40
Colton,CA,2/1/12 21:00
Chimacum,WA,2/1/12 20:00
Austin,TX,2/1/12 20:00
Cedar Park,TX,2/1/12 19:55
New York City (Brooklyn),NY,2/1/12 03:00
Lincoln City,OR,1/31/12 20:00
Winter Park/Orlando,FL,1/30/12 22:06
Wells,ME,1/29/12 23:30
Lake Mary,FL,1/27/12 21:50
Brady,WA,1/27/12 18:45
Ashland,,1/27/12 07:00
Ozark,MO,1/26/12 19:00
Avon Park,FL,1/25/12 16:30
Boardman,OH,1/25/12 09:10
Brick,NJ,1/24/12 19:00
Miesau (Germany),,1/24/12 07:50
Dallas,TX,1/23/12 19:30
Cincinnati,OH,1/22/12 23:10
Jacksonville,FL,1/21/12 21:48
Orlando/Kissimmee (simultaneously),FL,1/21/12 19:30
Kankakee,IL,1/20/12 00:30
St. Stephen,SC,1/19/12 23:06
Miami Beach,FL,1/19/12 22:10
Winter Park,FL,1/19/12 19:40
Christiansburg,VA,1/19/12 19:35
Woodstock,VT,1/19/12 19:30
Ceres,CA,1/18/12 21:04
North Myrtle Beach,SC,1/18/12 19:50
Auberry,CA,1/17/12 21:08
Redding,CA,1/17/12 18:45
San Diego (on Mexican border),CA,1/17/12 13:20
Hamden,CT,1/16/12 20:15
Brooksville,FL,1/15/12 20:30
Darien,CT,1/14/12 21:15
Oakley,CA,1/13/12 23:04
Hogansburg,NY,1/11/12 22:00
Hopkinton,NY,1/11/12 22:00
St. Charles,MO,1/11/12 19:45
Scotts Mills,OR,1/10/12 22:00
Southbury,CT,1/9/12 18:45
Sacramento,CA,1/8/12 21:40
Bridgeport,CT,1/8/12 20:45
Bridgeport,CT,1/8/12 20:30
Pulaski,TN,1/8/12 20:30
Westerly,RI,1/8/12 17:27
Aventura,FL,1/7/12 18:30
Vancouver,WA,1/6/12 22:00
New York City (Queens),NY,1/6/12 16:20
Taylor,MI,1/6/12 09:15
Brick,NJ,1/6/12 08:25
Pelion,SC,1/5/12 18:30
Portland,OR,1/5/12 17:00
Weston,FL,1/3/12 20:25
Binghamton,NY,1/3/12 03:00
Kissimmee,FL,1/1/12 20:00
North Canton,OH,1/1/12 19:50
Wellington,FL,1/1/12 01:05
Tampa,FL,1/1/12 00:45
New York City (Brooklyn),NY,1/1/12 00:38
Louisville,KY,1/1/12 00:30
New York City (Brooklyn),NY,1/1/12 00:25
La Mesa,CA,1/1/12 00:05
Bonita Springs,FL,1/1/12 00:05
Port Richey/Hudson,FL,1/1/12 00:00
Port Richey,FL,12/31/11 23:15
Eugene,OR,12/31/11 22:50
Cowpens,SC,12/31/11 21:00
Cottonwood,AZ,12/31/11 20:16
Wellton,AZ,12/31/11 20:15
Kenosha,WI,12/31/11 19:25
Marysville,WA,12/31/11 18:30
Spokane,WA,12/31/11 17:05
Morongo Valley,CA,12/30/11 20:00
Orlando,FL,12/30/11 19:00
Anderson,CA,12/29/11 22:00
Austin,TX,12/29/11 16:30
Maricopa,AZ,12/28/11 21:30
Chattanooga,TN,12/28/11 21:00
Imperial,MO,12/27/11 15:50
Seattle,WA,12/26/11 02:17
Wantagh,NY,12/25/11 23:00
Cedar Rapids,IA,12/25/11 21:00
Helena,MT,12/25/11 21:00
Delray Beach,FL,12/25/11 20:30
Bhubaneswar (India),,12/25/11 18:30
West Jordan,UT,12/25/11 07:22
Boynton Beach,FL,12/24/11 22:15
Pensacola,FL,12/24/11 22:00
New York (Long Island),NY,12/24/11 21:30
West Jordan,UT,12/24/11 20:00
Sammamish,WA,12/24/11 18:30
Tijuana,CA,12/23/11 22:15
Marietta,GA,12/23/11 20:18
Rio Rancho,CA,12/23/11 19:30
Spokane,WA,12/23/11 17:00
Spokane,WA,12/23/11 16:30
Sterling,VA,12/22/11 00:57
Trinidad,CA,12/21/11 18:15
Shelton,CT,12/19/11 22:15
Burlington,VT,12/19/11 20:00
Freeport,FL,12/19/11 04:45
Loxahatchee,FL,12/18/11 21:20
Saint Paul,MN,12/17/11 22:00
